10321,16089
305,14853
11537,16476
5895,14828
13543,15007
2578,16690
14494,16892
9670,15084
5964,15788
79,17190
3336,14878
11452,15314
3346,15711
4458,15312
13860,15111
7197,16171
4784,16502
14580,15340
6254,16370
7391,16202
14031,15072
9824,15117
966,16448
7020,14718
3869,16112
10011,17175
9803,16754
142,16786
6734,14766
1882,16300
13277,15768
11329,16929
13142,15471
14369,16351
14202,16182
3195,16175
6231,16072
6580,15013
7562,16501
6422,16159
10446,15096
8196,16020
7397,15198
2410,16662
3148,15653
4126,16138
7000,16349
465,16007
6099,15470
3866,16236
3882,16415
13452,15877
9816,16517
1460,15519
14340,15651
430,16341
6597,14647
8603,14834
5656,15969
11558,17049
10601,16814
1197,15752
13469,16134
8706,16708
9199,16552
13883,14886
12388,16498
4534,15919
8314,17053
14630,16165
8946,17019
3764,16725
2681,16432
8750,15879
14171,14702
4723,14958
13195,16234
11078,17224
8854,15622
14321,16769
7591,15031
11662,14978
4618,15002
9840,15589
3545,16757
5030,15967
5661,15273
55,15086
12885,16770
1723,16032
8255,15471
5877,16636
7822,14804
781,16104
10784,14650
9527,16001
1865,16215
12896,16928
12359,16433
6421,14653
12014,16335
4357,17024
14483,16995
11214,16304
4799,16886
8097,17201
13184,16059
13969,16840
6646,14657
8977,14930
1942,16321
3526,17118
7742,16005
12565,17207
12571,14750
8737,17104
514,16880
10916,14647
2761,17041
6430,15507
3823,17138
5650,14891
7582,14832
423,16412
14427,15369
10555,16537
11922,16587
2141,16117
13739,16838
7086,15492
10538,15984
9833,15508
7022,16352
3217,16717
11682,16411
4276,15807
7237,16077
12762,15744
5312,17011
11656,15717
2556,16692
13848,15545
3820,15146
8427,15281
6719,15799
3042,14954
6285,15166
1757,14982
13721,15469
9219,14666
4136,16680
3414,17083
9845,16190
1558,14903
13438,17043
11840,15721
13665,14943
1100,15951
8407,16302
3720,15539
9638,15622
2746,16926
3421,16187
14147,15582
3671,17050
5517,16968
14095,17171
3570,16642
11230,15154
691,16111
795,17094
6884,16568
2066,15751
349,14757
4082,15027
9413,16535
5048,15910
10619,15844
3103,17242
7105,16432
4783,15063
9298,16384
7638,17200
13420,14782
13645,15555
11651,16457
3308,14773
6238,16541
12953,14758
11022,16874
2129,15321
5641,14644
9204,17166
8137,16059
11071,14875
1851,17219
10699,16236
3021,16224
8585,15133
10963,14891
8056,15200
1894,16234
126,15852
7306,16252
8689,16303
13331,16360
9880,15801
1304,15667
11674,15818
1386,16199
12115,15397
1173,15086
4759,15623
5267,15515
9440,16027
7680,14817
1685,15946
9337,16723
10251,16049
7698,16596
1283,16957
6411,16202
9581,15620
14612,15319
7697,16682
4215,16235
7863,15867
4475,17129
10858,16414
7686,14700
1776,16205
13270,14862
4878,15315
13355,16426
10209,14841
4267,17006
83,16520
8761,16034
6792,16866
9506,16979
8339,15173
5706,16308
4944,15040
2014,15010
13438,16348
10203,15360
744,15053
2104,14831
8692,16634
5502,15747
9300,14847
881,15377
13794,17052
11122,16012
8524,16347
7736,15610
486,15260
10670,15555
14547,15808
11000,14803
1274,15250
12482,15069
3619,16894
13249,16335
9096,15158
5331,15165
13395,14998
10491,15685
14428,16549
4436,16699
1120,15864
4732,17232
10879,16855
5280,15261
9639,15975
4054,15210
12774,15673
13500,14677
1916,15601
8981,17233
8635,16443
14146,16523
10118,16219
11310,16761
4328,16194
4640,15309
3075,16171
6958,16891
13372,14801
8116,16942
4883,16143
14013,16735
7302,16819
9618,15171
7927,17262
4215,16137
201,15357
6331,15084
11940,16454
14117,15726
46,17188
7609,16453
4796,14652
5460,14748
3619,15291
8956,15793
14183,16071
14268,16490
4811,15085
360,17086
970,16344
3080,16698
14381,16881
5622,17093
11016,16244
4845,15053
686,16361
11890,16552
1999,15727
3979,15403
7774,15903
4936,16359
2898,16826
12468,16429
5492,16711
8707,17162
11275,15895
3556,16855
1590,14875
6158,15276
5043,16818
3053,16843
9118,14798
8607,16944
12613,16694
11722,15734
11556,16617
7741,16354
5723,16060
355,16740
2041,16705
13108,16555
7143,14678
8228,16000
12823,14729
10223,16449
13159,16777
12379,16865
8120,14878
9817,16201
14366,15711
6231,16327
7319,15630
10805,15540
901,15585
1812,14721
12848,16012
13746,15243
12910,15117
1807,16519
7618,17202
1271,16383
7106,15248
3387,17008
10055,15901
3916,15148
8848,17184
12803,16953
683,15333
5119,17045
5985,15631
9491,16040
11778,16930
6480,15993
14626,16941
13136,15657
3141,17210
7656,16775
7886,16558
2075,15017
3476,16011
10707,17062
10413,15614
1324,16104
9913,16045
4525,16632
1397,16959
6541,16051
1011,16358
11776,15638
5651,16547
5076,15939
8082,17265
2942,15310
10148,16442
10633,15861
7754,16561
5791,16131
11625,15391
1145,17068
11302,16573
5212,15942
2741,15103
10914,15106
2926,16924
2683,16397
6881,15988
3618,15357
11497,16081
5542,16055
3870,16870
3508,16038
361,14772
6351,15801
9255,15006
13654,15225
13611,17065
2053,15836
11547,15207
10740,16360
251,15357
2363,16212
12258,16204
6127,15181
363,14966
5442,15430
10924,17124
8511,17089
10301,16440
12043,14899
2278,15976
739,15547
10171,17152
2091,14879
7814,17075
14018,14684
1734,14988
3204,16754
3313,16049
9116,16650
8330,15419
12477,16848
5268,15586
4054,16055
6609,15170
13360,16057
5558,14961
11697,15527
7880,16157
9684,14925
8264,15008
3256,14757
3051,15594
14465,14669
13939,16480
4366,14789
8490,15782
10706,15667
9468,16233
13411,15636
5840,14755
11216,14943
248,16025
7911,15845
1262,16639
4516,15442
5617,14970
1449,16776
4707,15087
1101,15583
738,15326
14539,14674
7757,16106
13766,16719
13478,16232
450,16385
1906,16907
12229,15869
1829,15252
6643,16154
9046,15722
11402,14760
597,15490
2294,16917
9556,14880
4930,16015
11679,16617
9451,16450
10265,15177
7265,14936
7540,16794
7892,15544
5176,16192
12224,16889
11789,14972
11213,17126
12759,15676
13865,15481
12577,16553
6204,16494
976,14995
1781,16418
7044,14910
12497,15678
1762,14786
6903,15666
1614,15084
7784,16727
811,15840
6013,14951
4688,16369
10234,15558
13420,17148
13664,16674
10900,17254
6377,17151
7666,14832
1167,16986
1252,16620
805,15394
4068,15737
7448,15994
13006,16144
14620,16249
2131,16585
10745,17184
3654,15968
11106,16923
3571,14939
12564,16798
3337,16627
11619,15257
7792,15551
10975,16017
1523,15577
4350,15135
6708,15933
3833,15832
6386,15980
4728,15387
5442,15425
784,16774
13240,16044
9268,15920
7624,15362
11930,15258
13915,15052
9101,16282
1107,17083
3052,16622
2690,15945
13831,15160
151,15941
8348,16688
5373,16357
3920,16858
10567,15767
11698,15531
4490,14806
8575,17047
3528,15586
11014,15967
14610,15016
12193,16907
2543,15300
13671,15649
6684,17227
14030,16445
11114,15351
5337,14940
1728,15699
5195,16330
784,16894
2818,15501
1563,14723
10828,15559
8664,15393
8419,17140
11140,16738
69,16954
10939,16154
251,16314
12826,15179
11353,16663
3689,16334
5274,15284
13301,15724
7389,15713
8200,17015
843,15122
3969,16730
3115,14792
10570,15044
8301,16613
1386,15395
8711,14657
5762,15000
11155,16803
11797,15322
13116,16830
13030,17113
11453,17027
12990,16197
8229,15725
692,15685
12677,16365
12870,14770
4342,17010
10066,14920
4360,16605
10957,16150
3045,16850
13148,16126
10873,16520
551,17193
12049,16674
3561,16373
252,15510
8493,14673
10354,15773
9468,15059
2410,16600
5457,16957
12042,17262
10458,15491
4349,14977
3498,16468
4129,16573
8657,14819
5147,16321
7750,15363
4828,14828
13811,15098
8775,16238
14433,17077
9439,15823
5797,16709
11239,15459
8955,15645
1049,15618
1796,15438
4933,16678
9790,16658
9313,15846
2808,16092
9530,17195
5690,15590
2914,16263
6746,15414
3212,16949
2956,16091
9194,15898
1926,16632
2041,14941
3887,17093
552,16378
12380,15732
9940,16036
4605,15415
2366,14969
3151,15342
12671,14714
9309,16939
2374,15301
7562,16770
14126,16726
14335,15579
2256,15145
13054,16567
312,15190
10102,15886
11626,16485
5931,16925
5086,17063
1780,15220
1264,17115
9708,14750
10454,15388
6494,14825
719,14964
9290,16213
146,16629
2136,16775
4671,16129
10898,15447
2430,16164
10999,15403
2908,15819
4372,15970
5839,15271
6437,15869
2241,15524
9826,15176
11740,15364
9534,14643
4720,16037
1923,16452
3469,17103
10789,15616
7666,15619
13129,14644
5521,16001
6178,16389
14522,14698
5729,17033
8777,14864
8891,15836
3199,15173
10399,15557
11654,15088
1829,17011
430,14748
3583,16880
1961,15790
2447,17110
8092,15490
6205,16633
9004,16660
7921,15022
8348,15768
3240,16713
810,16924
8197,15168
3286,14956
2691,16623
512,17218
2994,15639
5656,17026
13895,15335
6209,15826
3820,16842
12631,14760
5025,17236
641,15858
6340,15677
11884,15096
11552,16931
1926,14695
5471,16174
12218,15361
11016,15866
7073,15241
5353,16535
1491,16376
4354,16350
3372,14705
7562,15584
3183,16989
12699,14801
7174,15453
1878,14766
4280,16364
10361,17246
13284,17178
7506,16002
13056,14807
6853,15065
13694,17097
7271,15675
12434,16880
13639,16786
2608,16196
9151,16169
12146,15777
10615,16727
6664,15786
7430,16808
5330,15596
2856,16084
8103,15080
13406,16239
2315,15984
10547,17070
2337,15272
13215,16957
14044,15699
12690,15060
12486,16860
2644,15177
8055,16208
3699,15356
5142,17086
12471,15236
3251,16681
2340,17182
5597,14857
7994,16657
2606,16618
11516,15230
2476,15429
4190,15917
1378,16574
14095,15824
9602,16942
10328,15596
2659,15606
10757,16619
909,15085
362,14792
5655,15483
8197,15034
2916,15551
109,15279
2611,15746
5868,14814
4844,14896
8827,16555
11308,15055
13340,16905
9851,14947
1995,17161
244,15432
13653,16617
11245,16707
2050,16870
13058,15069
12594,16353
7721,16026
2031,15883
5476,15378
4202,16980
1413,15142
6357,15144
5843,15223
2950,15563
11138,16721
7336,16836
9111,15668
8599,15483
12915,16758
4636,16400
13432,15173
13295,14862
1137,15271
11309,15452
4397,17002
8546,15076
2611,15988
1537,15919
9694,15581
13189,16311
11988,15690
14109,16596
12855,15593
435,15183
5197,15306
4182,14680
4951,16966
10208,16362
10588,14974
10113,17229
9511,16869
11378,16820
9981,14697
4375,16901
10975,15384
5915,15535
11409,15704
11614,15794
7494,15075
12039,16183
5172,16801
6767,16390
5494,16796
8001,15578
852,17115
2505,15659
2346,16649
8910,16291
8627,14746
13376,14821
6671,16645
9543,16097
9195,16401
8435,14943
6178,16664
5995,15536
12978,16961
10725,16100
2162,15750
2262,17216
5434,17114
2859,15627
11530,15152
12989,16366
2976,15763
7844,17113
7843,15992
11819,16914
10743,16522
1045,15786
9660,16051
1177,15539
1810,15180
8888,15186
10731,14901
10361,16514
10658,14664
4301,16037
13034,16413
9365,15696
9796,17149
4336,16191
5758,15992
663,16970
13189,16327
6894,15709
8611,15202
6802,14869
6305,16592
2675,15721
7027,17102
5753,15028
13609,16788
3982,15580
9423,16796
12318,16997
14639,16184
5166,14860
11328,15400
10227,15020
3744,14753
3513,16208
14421,14840
10950,14889
11795,16963
9565,15065
3976,16207
5728,16532
1459,15832
11844,16469
2027,16454
6924,15110
4494,15223
6674,14745
4008,17218
9774,15218
6437,15360
6072,16997
14560,16796
13045,14884
3221,16733
5838,16286
11812,16083
10157,14983
10155,17241
5521,16179
10094,17037
495,17051
1104,14701
12624,16066
11554,16146
4284,15201
11510,17127
2328,16778
2372,14681
305,16728
4276,16973
6113,15665
14370,15286
4961,16521
3960,15981
3156,16959
2365,15485
9939,16508
12053,16028
8200,15898
14247,15309
2275,16475
7157,16736
3213,15915
4192,15710
8340,15633
1480,15492
12818,15096
3966,17180
11455,15997
10274,14865
5763,14781
8280,15106
5016,16366
5471,16402
8292,15838
8398,16020
10922,14902
13068,16112
118,14775
2014,14834
14451,16662
13722,15806
13474,14875
12450,16775
6185,15421
80,14980
3087,16808
10480,16417
11240,14661
2312,14694
3454,16336
11271,15311
757,15912
6762,15771
5479,17020
3202,15478
8220,16994
12261,16935
13027,16702
9131,14897
7119,16004
9348,15557
10930,15656
4479,14670
4746,16321
14160,15963
2214,15444
4937,14930
10702,15967
13387,15806
8496,15887
12580,15744
2314,15100
3203,15980
14388,15093
6538,15698
4279,17166
10632,15788
7846,15540
3828,16372
4014,14802
10017,16643
7573,15305
3842,16108
4080,15488
12306,15698
5270,15426
6876,16549
1597,14847
2685,15026
2344,16774
10816,16421
2725,15746
10247,15104
13037,14741
6579,17077
13975,15341
1917,15557
10483,15135
13233,16537
6058,14916
8725,15818
1221,16903
1600,16698
1059,17030
11318,17184
8226,17178
11878,17112
7809,14873
6766,17172
13190,16122
10196,15705
14298,16693
14100,15472
8253,15095
13084,17089
4692,17264
8149,15891
681,15376
12511,15515
12951,16042
8902,16486
2791,15260
7624,16975
47,15392
9832,15419
1944,15362
3840,15487
4384,17117
2550,17018
14553,15766
3203,16021
3234,16306
5932,15855
1659,17263
4566,17027
165,16236
3781,14827
6364,16970
9958,16440
9263,15066
11972,15674
1905,15284
11406,15529
8030,16895
8116,14780
13787,15107
7019,14965
9801,15610
4247,17247
10990,16208
13489,16020
8008,16955
12349,14942
3756,17259
14235,15447
4556,15000
9543,15358
9175,15533
2500,17197
9897,15490
7233,16792
10582,16587
10446,15942
12093,16099
1141,15398
5148,15180
6721,16630
5107,16956
13504,15621
5487,14731
11995,17080
11850,15457
8878,16398
7556,14815
6013,15711
3541,16159
4640,16056
6366,15559
14373,16979
8018,16104
8459,16874
14513,16470
3446,15206
12606,16118
3639,15718
776,15588
3770,16550
8717,16190
14275,14656
8001,16579
5730,15472
5592,16186
11373,16841
9690,15241
10486,15968
7429,15691
14188,14890
7620,14922
8310,15009
5087,15318
9678,16288
10282,15678
13348,17262
11390,16460
713,15913
1675,16914
13428,15656
14068,16814
9438,15758
5999,16879
9588,14706
4485,15261
4537,16960
677,16904
10153,14779
9917,15232
11276,15037
6497,16933
7155,15886
13218,15553
11984,14732
8556,14939
7477,16138
11323,16145
9419,14736
7744,17142
5984,15005
10671,16362
2097,15278
8361,16406
5661,14915
13009,15627
8688,17048
10764,16134
2828,15191
13467,16291
1825,15568
7267,16781
13471,16112
4636,16733
13912,15553
1549,15586
9982,17188
3825,15439
11816,16610
4551,17241
5871,15390
1214,15364
9973,15576
5375,15535
7423,16567
4326,15631
2674,16356
5059,15801
5756,16364
5611,15936
6119,15592
972,16861
3765,15790
3282,15200
9431,15103
7677,15490
7057,14829
12478,15907
12118,16002
2340,15612
10674,17041
10118,16740
3620,15925
6536,17082
5227,15380
102,15848
11494,17022
10979,16835
24,17167
8450,16514
4876,16283
6246,15664
7022,16765
5201,15037
13319,17033
14237,16453
9763,14645
6565,15168
10258,16351
5127,16137
5279,15524
8590,16379
1251,15855
3880,17175
11085,16017
5302,14849
4242,16987
13460,15329
8450,15795
13138,16465
2271,16350
10607,14663
4624,15352
913,16375
13263,15353
1662,16098
10314,15148
1065,17136
10309,15003
7497,16152
5818,16083
1677,15334
1314,14662
2987,14722
3317,15444
867,14934
3088,16453
12843,16830
11591,16231
6643,16178
8274,15000
13058,16703
11791,15272
9727,16232
3420,14786
10708,16788
7329,15923
1830,17208
11857,16370
11867,15704
5231,15469
14403,16859
5801,16619
5398,15889
10877,16382
9546,14838
3371,17079
8383,14961
6846,16741
11501,14778
13283,14952
8087,15665
12811,15508
13997,16874
5803,17172
10569,16134
5312,17262
13232,16484
10433,16202
4373,14785
2372,15430
2022,16029
11387,17088
1635,16220
710,16893
12612,16602
11514,15005
5085,14893
13453,16724
13472,16864
3123,15731
1525,16895
6565,15888
9256,15234
1030,16441
3954,16681
2483,15652
9309,16332
4754,16701
8015,16705
8509,16705
4972,16539
11575,15857
9107,16503
11397,16032
2196,16708
12991,16921
3772,16531
7348,15993
2623,16100
7762,15128
7617,16352
32,17248
3824,16883
7001,15848
237,14775
4578,17200
2438,16324
4997,15256
13868,16949
6082,15605
1034,16546
8642,16464
5989,15054
14445,15825
3035,16932
12917,17011
8852,17171
7616,17090
3583,14725
1157,16231
6341,16906
11101,17233
13764,15364
12099,16235
12,15544
4331,16866
9958,15780
9769,15796
9625,16077
1577,14651
2152,16649
12481,15755
4619,15579
11759,14675
10020,17240
355,15628
4021,14733
10397,15688
2026,15337
1708,15651
11047,17080
1074,15600
12263,16270
2505,17035
3973,15077
12761,15867
7700,15600
1544,15464
12688,16263
9389,15681
9465,14688
9890,15561
14559,15652
8984,16331
10912,14716
1938,15576
6396,16708
10997,15838
14109,15702
5930,15991
14640,16921
9137,15227
7534,16476
11075,15384
4660,16904
12825,15538
9403,15841
2160,16936
11685,15585
12446,16262
1756,16281
4939,16209
14588,14913
13496,16893
6798,15366
6089,15184
4839,15574
12098,16957
1516,15733
11433,16614
12698,15063
853,15257
8558,14693
13030,16815
2961,15972
7889,15294
10341,15519
5579,16952
10158,17089
4708,15393
2343,17178
4452,15836
9910,16740
1702,16062
3045,16091
3408,17130
2984,14983
5988,14858
6023,16980
6830,16948
10607,14906
9437,16997
7067,16591
2406,15536
1244,16795
1727,15931
1734,16437
9380,16976
9352,17265
10292,15194
4709,15295
3208,15830
7165,17007
5542,16931
2102,16612
3623,17089
10969,14900
13935,15075
8486,16163
12278,15735
513,14890
13683,17262
3954,15705
4785,16319
7440,16663
13075,17005
13256,17076
12910,15644
7287,16321
13447,16863
13296,17082
2940,16711
736,15299
8162,15404
3350,16953
13607,16879
6801,15207
7193,16255
9854,17116
13737,15498
11814,17192
9644,16176
6012,15459
2054,14927
5921,15466
13632,16500
12423,15199
10644,16434
5435,15243
13367,16327
2447,15336
35,16427
7084,17145
14494,15723
3112,15601
4375,15425
9052,15446
9041,16839
13678,15319
5772,17189
2430,17021
11050,15266
777,15293
12962,16046
5706,16927
8484,17070
3272,16367
6642,15764
7861,15217
6138,16607
4476,15669
848,17049
4116,14710
10110,16546
11792,17163
9578,15848
5224,16545
4675,16804
3961,17073
8117,14817
729,16286
7294,15215
4125,16546
1965,15941
856,16293
2299,15530
14131,17003
1415,15002
1890,15483
2359,15740
826,16845
6231,15995
3365,15022
6703,15252
13582,16901
5410,15343
214,15782
14020,15662
9372,15554
7119,15499
11122,17114
13069,15104
11962,15344
14626,15571
4769,16644
8046,17179
2309,16436
10841,14749
4731,15125
10727,16780
4603,14800
14618,15893
12137,16169
11484,15588
2228,16450
4621,15624
9879,15678
227,16073
6083,15026
9561,16992
7517,17191
8190,16447
11935,15689
4919,15627
1346,15706
10192,15794
3459,17265
11608,15951
12238,15361
850,16898
4103,16182
4245,15044
3003,15961
5294,15309
680,14657
6593,16618
1887,16446
7019,15931
9083,15925
14469,17034
13452,16724
5247,16662
12031,16384
9746,17134
12718,16545
10405,16025
7736,15011
1489,16569
12993,16136
7410,16563
8575,15043
11530,15394
5571,16545
283,15794
2696,16236
9846,16238
2963,15890
3557,15768
9851,15722
1903,14900
223,16286
12798,16889
10646,16347
2464,15205
10775,17104
14293,16503
1693,15136
9727,15919
1164,16299
9388,15533
1532,17204
13443,17186
5432,17235
5248,14910
5343,15067
6256,15310
14256,16248
2547,16140
10007,14697
9941,15939
773,16476
6616,16825
6617,16959
9523,15679
7664,15077
8546,16156
5707,16352
7625,14692
12520,16514
1034,14740
9365,17107
5195,16963
7842,14802
5731,15297
12883,17125
9064,16690
7449,16128
10913,16095
1168,16373
14512,16208
2579,14984
11090,16549
13629,17052
9799,16065
8884,15404
891,15359
1907,17005
11283,16509
7666,17243
10808,16765
5310,14963
7355,16976
10689,17214
13394,15307
2019,16958
153,14871
11208,16288
2790,15713
5247,16079
5921,17009
14616,15066
5472,14857
3654,16187
418,16405
8457,16081
2164,15328
6555,16230
282,15238
5140,15646
4004,16870
11917,15841
6696,17166
6509,16785
9221,15694
7828,16418
13340,16415
7537,16130
6088,16930
12011,15876
4052,15974
13261,16791
4188,15911
2776,14794
6366,15393
2024,16891
8437,16096
8391,15917
11792,15448
6786,15709
5431,15747
1413,16914
11956,15301
12965,17084
10742,15236
12629,16548
10389,17056
10529,14912
4249,14939
5157,15132
4773,15062
6653,15239
9905,16906
5135,15809
2154,16924
6706,15115
6031,15855
2787,17045
4682,16449
3859,16537
11062,14891
8362,15435
14070,16600
13338,17086
12793,15262
4709,16680
5484,16494
3251,16015
1155,15977
14353,16529
14566,16886
6136,15358
6888,15679
7468,14774
43,15534
12041,15297
10974,15903
2079,14899
10577,15647
9341,17215
9236,17056
7975,17190
10391,16204
5477,14862
7783,15452
7565,16408
6901,15786
2090,16993
1438,16372
7004,15777
6988,16731
6281,15147
1886,15029
10925,16571
3538,14780
14486,14881
14180,14819
4289,15175
14609,16032
257,14915
1994,15385
3289,16556
1481,15217
13178,16339
916,14895
5350,16601
12290,17079
9846,15727
2478,17068
4149,15603
12200,14860
1590,16048
5420,15949
8081,17205
3004,16494
2809,17017
9234,15574
6586,15538
11497,16984
12084,16439
4358,16535
7331,15397
8830,17243
5091,15119
12068,17013
10354,17165
5483,16539
4969,16659
3759,17095
4475,16784
4805,15247
13905,16414
11461,16648
1698,16906
14340,17052
9650,15005
11874,16671
7037,15680
627,17000
461,15920
12951,15418
190,15165
3556,15603
4871,16651
6911,16840
6044,15505
1725,16121
3647,15591
10497,14716
985,16808
1788,14674
8145,16494
12261,15394
816,16327
11391,15849
4764,15108
14153,15706
10153,15552
13076,16849
13119,16662
11228,16110
4033,14787
4401,16360
13912,16013
5213,15559
14065,15844
4494,17006
7640,16119
949,16026
1430,16921
3655,14792
8613,15422
6491,15045
7425,15254
8817,15021
7475,14671
11813,15107
11832,15392
3755,15144
13948,14792
4223,17206
9454,16173
4710,14727
567,16070
11338,15991
5004,15341
3365,14973
11545,15883
13608,16022
7085,14753
2249,15837
10743,14953
5667,15956
2639,15687
354,16528
1081,17000
9296,14983
4665,15344
3872,15376
3852,14833
1799,15428
8524,14725
2986,15971
1915,15392
12295,16463
13123,15850
661,14680
6200,14773
10489,15586
5614,17100
7665,16283
9115,14940
12148,14964
7205,17177
5925,15434
6946,16268
3667,14907
342,16909
3427,15460
5818,16131
3559,14895
5869,15826
205,16180
5342,16110
13099,16909
7468,15051
6766,14981
12133,15734
4794,14874
10962,17110
7576,14718
3139,14741
13469,15886
5113,16324
6987,16807
7560,16475
11282,15226
6479,14994
2304,14894
927,15071
2877,16419
722,17254
5790,15212
1028,16369
12625,16756
14213,16560
3196,14973
9907,16365
954,15367
13767,14726
4479,17214
9333,14858
7560,14721
10351,14811
12710,16927
3400,15495
2380,16581
5298,15502
12101,16173
3976,14661
4691,16523
394,15351
10837,16034
6480,16948
5658,16641
10126,16903
7129,15232
2582,16074
1938,15276
3445,15570
9707,16473
14327,16718
263,16506
2003,16153
3146,15957
2937,15964
1856,16833
4633,15826
14157,16580
11284,15521
1305,15162
5701,16764
14563,15711
8218,14899
11774,16765
1581,16857
13450,14956
7397,15622
8957,15652
6660,15880
4340,16841
956,15971
13219,15728
3112,15804
10583,16006
2474,16527
6209,15335
511,15732
1073,14916
2004,16490
10448,15177
9355,16195
7791,17041
9142,15962
9927,15361
13056,17147
6480,16492
13922,14920
10704,15940
747,16286
14368,16958
13855,17024
2622,14784
800,15705
7682,15050
6208,15226
10837,15343
3945,15721
9538,16962
1117,17090
933,16202
13472,15583
6893,17100
4793,14838
13592,14980
1221,15197
5758,16526
3620,14841
13729,15218
6606,16815
11863,16417
3761,16698
6139,14727
3923,16623
2808,15811
12395,15243
11453,15609
8835,17145
2498,15355
3095,16678
8333,16552
2278,15350
1010,15015
5589,15308
2990,15551
7385,17072
4510,15701
8600,14710
7715,17046
12301,14694
1135,17227
28,15584
13303,17174
10198,16441
10517,16102
7053,15683
8070,14770
8633,15822
3013,14891
10436,15131
2895,15926
2412,16773
7189,15796
7803,15657
5582,15465
13246,16192
4638,15668
2670,15794
11962,16469
7110,16556
2656,16516
10060,15788
9679,16456
9296,15384
38,17189
9439,15961
6961,14723
5458,16317
4909,16330
5534,14999
13715,17096
14127,16885
13506,15759
2533,15191
4113,15957
12026,15573
7680,15575
8151,16874
7893,15953
12703,15881
1183,15854
5010,15412
9054,15157
5113,16938
5636,14862
13944,16555
10612,16543
9594,15322
8698,16435
1230,16063
11084,16565
10140,16588
13459,15021
13430,15575
3877,17013
8375,15161
2611,16481
3830,16643
9472,15051
5786,15587
8008,16187
12968,15379
208,15511
1963,16124
7886,16114
865,15991
13671,15941
194,15163
4097,16639
12884,15687
867,15555
1680,17150
3002,15783
5233,14814
14259,15581
1768,16787
2987,15585
9085,14801
9317,15107
1,15457
1428,15491
13782,16969
12146,14716
9896,16549
5982,15592
9217,14845
